datetime,block,units,day_type,hour
2025-03-23 01:00:00,Block_A,21.05,Weekend,1
2025-03-23 02:00:00,Block_A,22.89,Weekend,2
2025-03-23 03:00:00,Block_A,20.2,Weekend,3
2025-03-23 04:00:00,Block_A,23.47,Weekend,4
2025-03-23 05:00:00,Block_A,20.16,Weekend,5
2025-03-23 06:00:00,Block_A,25.92,Weekend,6
2025-03-23 07:00:00,Block_A,29.49,Weekend,7
2025-03-23 08:00:00,Block_A,26.18,Weekend,8
2025-03-23 09:00:00,Block_A,28.95,Weekend,9
2025-03-23 10:00:00,Block_A,28.2,Weekend,10
2025-03-23 11:00:00,Block_A,23.28,Weekend,11
2025-03-23 12:00:00,Block_A,19.79,Weekend,12
2025-03-23 13:00:00,Block_A,23.9,Weekend,13
2025-03-23 14:00:00,Block_A,23.08,Weekend,14
2025-03-23 15:00:00,Block_A,21.52,Weekend,15
2025-03-23 16:00:00,Block_A,24.42,Weekend,16
2025-03-23 17:00:00,Block_A,21.41,Weekend,17
2025-03-23 18:00:00,Block_A,30.82,Weekend,18
2025-03-23 19:00:00,Block_A,31.07,Weekend,19
2025-03-23 20:00:00,Block_A,32.59,Weekend,20
2025-03-23 21:00:00,Block_A,35.04,Weekend,21
2025-03-23 22:00:00,Block_A,31.1,Weekend,22
2025-03-23 23:00:00,Block_A,23.27,Weekend,23
2025-03-24 00:00:00,Block_A,23.08,Weekday,0
2025-03-24 01:00:00,Block_A,22.2,Weekday,1
2025-03-24 02:00:00,Block_A,23.52,Weekday,2
2025-03-24 03:00:00,Block_A,23.08,Weekday,3
2025-03-24 04:00:00,Block_A,23.4,Weekday,4
2025-03-24 05:00:00,Block_A,20.87,Weekday,5
2025-03-24 06:00:00,Block_A,27.24,Weekday,6
2025-03-24 07:00:00,Block_A,28.67,Weekday,7
2025-03-24 08:00:00,Block_A,28.41,Weekday,8
2025-03-24 09:00:00,Block_A,26.03,Weekday,9
2025-03-24 10:00:00,Block_A,28.29,Weekday,10
2025-03-24 11:00:00,Block_A,21.85,Weekday,11
2025-03-24 12:00:00,Block_A,21.55,Weekday,12
2025-03-24 13:00:00,Block_A,25.23,Weekday,13
2025-03-24 14:00:00,Block_A,23.06,Weekday,14
2025-03-24 15:00:00,Block_A,21.77,Weekday,15
2025-03-24 16:00:00,Block_A,25.65,Weekday,16
2025-03-24 17:00:00,Block_A,21.84,Weekday,17
2025-03-24 18:00:00,Block_A,29.73,Weekday,18
2025-03-24 19:00:00,Block_A,28.16,Weekday,19
2025-03-24 20:00:00,Block_A,32.22,Weekday,20
2025-03-24 21:00:00,Block_A,28.18,Weekday,21
2025-03-24 22:00:00,Block_A,31.12,Weekday,22
2025-03-24 23:00:00,Block_A,24.68,Weekday,23
2025-03-25 00:00:00,Block_A,25.33,Weekday,0
2025-03-25 01:00:00,Block_A,21.74,Weekday,1
2025-03-25 02:00:00,Block_A,22.48,Weekday,2
2025-03-25 03:00:00,Block_A,23.79,Weekday,3
2025-03-25 04:00:00,Block_A,23.66,Weekday,4
2025-03-25 05:00:00,Block_A,23.54,Weekday,5
2025-03-25 06:00:00,Block_A,26.41,Weekday,6
2025-03-25 07:00:00,Block_A,28.16,Weekday,7
2025-03-25 08:00:00,Block_A,23.38,Weekday,8
2025-03-25 09:00:00,Block_A,25.24,Weekday,9
2025-03-25 10:00:00,Block_A,27.55,Weekday,10
2025-03-25 11:00:00,Block_A,21.21,Weekday,11
2025-03-25 12:00:00,Block_A,21.43,Weekday,12
2025-03-25 13:00:00,Block_A,24.33,Weekday,13
2025-03-25 14:00:00,Block_A,22.28,Weekday,14
2025-03-25 15:00:00,Block_A,23.91,Weekday,15
2025-03-25 16:00:00,Block_A,22.74,Weekday,16
2025-03-25 17:00:00,Block_A,22.61,Weekday,17
2025-03-25 18:00:00,Block_A,32.4,Weekday,18
2025-03-25 19:00:00,Block_A,27.27,Weekday,19
2025-03-25 20:00:00,Block_A,28.93,Weekday,20
2025-03-25 21:00:00,Block_A,32.75,Weekday,21
2025-03-25 22:00:00,Block_A,27.22,Weekday,22
2025-03-25 23:00:00,Block_A,22.4,Weekday,23
2025-03-26 00:00:00,Block_A,23.26,Weekday,0
2025-03-26 01:00:00,Block_A,20.8,Weekday,1
2025-03-26 02:00:00,Block_A,22.09,Weekday,2
2025-03-26 03:00:00,Block_A,21.06,Weekday,3
2025-03-26 04:00:00,Block_A,22.43,Weekday,4
2025-03-26 05:00:00,Block_A,23.64,Weekday,5
2025-03-26 06:00:00,Block_A,25.43,Weekday,6
2025-03-26 07:00:00,Block_A,25.83,Weekday,7
2025-03-26 08:00:00,Block_A,28.67,Weekday,8
2025-03-26 09:00:00,Block_A,26.47,Weekday,9
2025-03-26 10:00:00,Block_A,27.86,Weekday,10
2025-03-26 11:00:00,Block_A,24.44,Weekday,11
2025-03-26 12:00:00,Block_A,23.85,Weekday,12
2025-03-26 13:00:00,Block_A,23.84,Weekday,13
2025-03-26 14:00:00,Block_A,20.61,Weekday,14
2025-03-26 15:00:00,Block_A,20.25,Weekday,15
2025-03-26 16:00:00,Block_A,21.53,Weekday,16
2025-03-26 17:00:00,Block_A,20.67,Weekday,17
2025-03-26 18:00:00,Block_A,31.58,Weekday,18
2025-03-26 19:00:00,Block_A,29.94,Weekday,19
2025-03-26 20:00:00,Block_A,32.31,Weekday,20
2025-03-26 21:00:00,Block_A,32.94,Weekday,21
2025-03-26 22:00:00,Block_A,32.12,Weekday,22
2025-03-26 23:00:00,Block_A,20.75,Weekday,23
2025-03-27 00:00:00,Block_A,22.38,Weekday,0
2025-03-27 01:00:00,Block_A,23.92,Weekday,1
2025-03-27 02:00:00,Block_A,23.83,Weekday,2
2025-03-27 03:00:00,Block_A,20.86,Weekday,3
2025-03-27 04:00:00,Block_A,22.64,Weekday,4
2025-03-27 05:00:00,Block_A,24.08,Weekday,5
2025-03-27 06:00:00,Block_A,27.61,Weekday,6
2025-03-27 07:00:00,Block_A,22.55,Weekday,7
2025-03-27 08:00:00,Block_A,29.07,Weekday,8
2025-03-27 09:00:00,Block_A,25.87,Weekday,9
2025-03-27 10:00:00,Block_A,29.39,Weekday,10
2025-03-27 11:00:00,Block_A,23.72,Weekday,11
2025-03-27 12:00:00,Block_A,22.15,Weekday,12
2025-03-27 13:00:00,Block_A,24.33,Weekday,13
2025-03-27 14:00:00,Block_A,22.7,Weekday,14
2025-03-27 15:00:00,Block_A,22.75,Weekday,15
2025-03-27 16:00:00,Block_A,23.04,Weekday,16
2025-03-27 17:00:00,Block_A,22.48,Weekday,17
2025-03-27 18:00:00,Block_A,32.66,Weekday,18
2025-03-27 19:00:00,Block_A,30.28,Weekday,19
2025-03-27 20:00:00,Block_A,29.23,Weekday,20
2025-03-27 21:00:00,Block_A,35.09,Weekday,21
2025-03-27 22:00:00,Block_A,34.59,Weekday,22
2025-03-27 23:00:00,Block_A,22.29,Weekday,23
2025-03-28 00:00:00,Block_A,22.71,Weekday,0
2025-03-28 01:00:00,Block_A,25.14,Weekday,1
2025-03-28 02:00:00,Block_A,24.02,Weekday,2
2025-03-28 03:00:00,Block_A,23.47,Weekday,3
2025-03-28 04:00:00,Block_A,22.62,Weekday,4
2025-03-28 05:00:00,Block_A,20.93,Weekday,5
2025-03-28 06:00:00,Block_A,26.09,Weekday,6
2025-03-28 07:00:00,Block_A,31.21,Weekday,7
2025-03-28 08:00:00,Block_A,27.97,Weekday,8
2025-03-28 09:00:00,Block_A,25.01,Weekday,9
2025-03-28 10:00:00,Block_A,25.33,Weekday,10
2025-03-28 11:00:00,Block_A,21.83,Weekday,11
2025-03-28 12:00:00,Block_A,22.77,Weekday,12
2025-03-28 13:00:00,Block_A,23.34,Weekday,13
2025-03-28 14:00:00,Block_A,23.53,Weekday,14
2025-03-28 15:00:00,Block_A,20.91,Weekday,15
2025-03-28 16:00:00,Block_A,23.31,Weekday,16
2025-03-28 17:00:00,Block_A,21.63,Weekday,17
2025-03-28 18:00:00,Block_A,34.19,Weekday,18
2025-03-28 19:00:00,Block_A,30.31,Weekday,19
2025-03-28 20:00:00,Block_A,34.16,Weekday,20
2025-03-28 21:00:00,Block_A,30.8,Weekday,21
2025-03-28 22:00:00,Block_A,32.56,Weekday,22
2025-03-28 23:00:00,Block_A,23.37,Weekday,23
2025-03-29 00:00:00,Block_A,23.32,Weekend,0
2025-03-29 01:00:00,Block_A,22.07,Weekend,1
2025-03-29 02:00:00,Block_A,21.22,Weekend,2
2025-03-29 03:00:00,Block_A,24.93,Weekend,3
2025-03-29 04:00:00,Block_A,23.54,Weekend,4
2025-03-29 05:00:00,Block_A,22.22,Weekend,5
2025-03-29 06:00:00,Block_A,25.0,Weekend,6
2025-03-29 07:00:00,Block_A,23.0,Weekend,7
2025-03-29 08:00:00,Block_A,25.29,Weekend,8
2025-03-29 09:00:00,Block_A,30.26,Weekend,9
2025-03-29 10:00:00,Block_A,29.98,Weekend,10
2025-03-29 11:00:00,Block_A,21.12,Weekend,11
2025-03-29 12:00:00,Block_A,20.86,Weekend,12
2025-03-29 13:00:00,Block_A,20.44,Weekend,13
2025-03-29 14:00:00,Block_A,24.09,Weekend,14
2025-03-29 15:00:00,Block_A,23.51,Weekend,15
2025-03-29 16:00:00,Block_A,21.34,Weekend,16
2025-03-29 17:00:00,Block_A,20.99,Weekend,17
2025-03-29 18:00:00,Block_A,28.36,Weekend,18
2025-03-29 19:00:00,Block_A,30.97,Weekend,19
2025-03-29 20:00:00,Block_A,35.13,Weekend,20
2025-03-29 21:00:00,Block_A,29.98,Weekend,21
2025-03-29 22:00:00,Block_A,29.85,Weekend,22
2025-03-29 23:00:00,Block_A,24.45,Weekend,23
2025-03-30 00:00:00,Block_A,23.56,Weekend,0
2025-03-30 01:00:00,Block_A,22.58,Weekend,1
2025-03-30 02:00:00,Block_A,22.34,Weekend,2
2025-03-30 03:00:00,Block_A,19.06,Weekend,3
2025-03-30 04:00:00,Block_A,22.13,Weekend,4
2025-03-30 05:00:00,Block_A,22.59,Weekend,5
2025-03-30 06:00:00,Block_A,25.92,Weekend,6
2025-03-30 07:00:00,Block_A,24.55,Weekend,7
2025-03-30 08:00:00,Block_A,29.58,Weekend,8
2025-03-30 09:00:00,Block_A,24.81,Weekend,9
2025-03-30 10:00:00,Block_A,26.35,Weekend,10
2025-03-30 11:00:00,Block_A,21.74,Weekend,11
2025-03-30 12:00:00,Block_A,23.05,Weekend,12
2025-03-30 13:00:00,Block_A,22.35,Weekend,13
2025-03-30 14:00:00,Block_A,23.46,Weekend,14
2025-03-30 15:00:00,Block_A,23.13,Weekend,15
2025-03-30 16:00:00,Block_A,22.06,Weekend,16
2025-03-30 17:00:00,Block_A,21.1,Weekend,17
2025-03-30 18:00:00,Block_A,28.32,Weekend,18
2025-03-30 19:00:00,Block_A,29.08,Weekend,19
2025-03-30 20:00:00,Block_A,32.34,Weekend,20
2025-03-30 21:00:00,Block_A,32.64,Weekend,21
2025-03-30 22:00:00,Block_A,30.32,Weekend,22
2025-03-30 23:00:00,Block_A,22.68,Weekend,23
2025-03-31 00:00:00,Block_A,21.63,Weekday,0
2025-03-31 01:00:00,Block_A,20.65,Weekday,1
2025-03-31 02:00:00,Block_A,25.2,Weekday,2
2025-03-31 03:00:00,Block_A,21.62,Weekday,3
2025-03-31 04:00:00,Block_A,21.58,Weekday,4
2025-03-31 05:00:00,Block_A,21.75,Weekday,5
2025-03-31 06:00:00,Block_A,26.17,Weekday,6
2025-03-31 07:00:00,Block_A,29.68,Weekday,7
2025-03-31 08:00:00,Block_A,28.6,Weekday,8
2025-03-31 09:00:00,Block_A,23.7,Weekday,9
2025-03-31 10:00:00,Block_A,29.35,Weekday,10
2025-03-31 11:00:00,Block_A,22.54,Weekday,11
2025-03-31 12:00:00,Block_A,20.95,Weekday,12
2025-03-31 13:00:00,Block_A,23.45,Weekday,13
2025-03-31 14:00:00,Block_A,21.92,Weekday,14
2025-03-31 15:00:00,Block_A,22.54,Weekday,15
2025-03-31 16:00:00,Block_A,23.52,Weekday,16
2025-03-31 17:00:00,Block_A,20.82,Weekday,17
2025-03-31 18:00:00,Block_A,27.15,Weekday,18
2025-03-31 19:00:00,Block_A,29.82,Weekday,19
2025-03-31 20:00:00,Block_A,32.7,Weekday,20
2025-03-31 21:00:00,Block_A,31.31,Weekday,21
2025-03-31 22:00:00,Block_A,27.01,Weekday,22
2025-03-31 23:00:00,Block_A,23.1,Weekday,23
2025-04-01 00:00:00,Block_A,22.55,Weekday,0
2025-04-01 01:00:00,Block_A,20.98,Weekday,1
2025-04-01 02:00:00,Block_A,22.85,Weekday,2
2025-04-01 03:00:00,Block_A,24.07,Weekday,3
2025-04-01 04:00:00,Block_A,22.82,Weekday,4
2025-04-01 05:00:00,Block_A,21.64,Weekday,5
2025-04-01 06:00:00,Block_A,27.26,Weekday,6
2025-04-01 07:00:00,Block_A,26.12,Weekday,7
2025-04-01 08:00:00,Block_A,29.46,Weekday,8
2025-04-01 09:00:00,Block_A,27.09,Weekday,9
2025-04-01 10:00:00,Block_A,30.64,Weekday,10
2025-04-01 11:00:00,Block_A,21.16,Weekday,11
2025-04-01 12:00:00,Block_A,24.3,Weekday,12
2025-04-01 13:00:00,Block_A,24.27,Weekday,13
2025-04-01 14:00:00,Block_A,20.36,Weekday,14
2025-04-01 15:00:00,Block_A,21.81,Weekday,15
2025-04-01 16:00:00,Block_A,21.71,Weekday,16
2025-04-01 17:00:00,Block_A,21.35,Weekday,17
2025-04-01 18:00:00,Block_A,27.38,Weekday,18
2025-04-01 19:00:00,Block_A,31.89,Weekday,19
2025-04-01 20:00:00,Block_A,33.14,Weekday,20
2025-04-01 21:00:00,Block_A,34.24,Weekday,21
2025-04-01 22:00:00,Block_A,30.73,Weekday,22
2025-04-01 23:00:00,Block_A,21.11,Weekday,23
2025-04-02 00:00:00,Block_A,22.31,Weekday,0
2025-04-02 01:00:00,Block_A,22.71,Weekday,1
2025-04-02 02:00:00,Block_A,22.56,Weekday,2
2025-04-02 03:00:00,Block_A,21.31,Weekday,3
2025-04-02 04:00:00,Block_A,23.74,Weekday,4
2025-04-02 05:00:00,Block_A,22.01,Weekday,5
2025-04-02 06:00:00,Block_A,29.39,Weekday,6
2025-04-02 07:00:00,Block_A,26.17,Weekday,7
2025-04-02 08:00:00,Block_A,27.17,Weekday,8
2025-04-02 09:00:00,Block_A,27.22,Weekday,9
2025-04-02 10:00:00,Block_A,25.99,Weekday,10
2025-04-02 11:00:00,Block_A,24.09,Weekday,11
2025-04-02 12:00:00,Block_A,23.84,Weekday,12
2025-04-02 13:00:00,Block_A,21.2,Weekday,13
2025-04-02 14:00:00,Block_A,20.57,Weekday,14
2025-04-02 15:00:00,Block_A,21.32,Weekday,15
2025-04-02 16:00:00,Block_A,24.82,Weekday,16
2025-04-02 17:00:00,Block_A,21.22,Weekday,17
2025-04-02 18:00:00,Block_A,30.23,Weekday,18
2025-04-02 19:00:00,Block_A,32.46,Weekday,19
2025-04-02 20:00:00,Block_A,29.78,Weekday,20
2025-04-02 21:00:00,Block_A,33.78,Weekday,21
2025-04-02 22:00:00,Block_A,29.75,Weekday,22
2025-04-02 23:00:00,Block_A,22.59,Weekday,23
2025-04-03 00:00:00,Block_A,20.59,Weekday,0
2025-04-03 01:00:00,Block_A,24.66,Weekday,1
2025-04-03 02:00:00,Block_A,21.64,Weekday,2
2025-04-03 03:00:00,Block_A,21.0,Weekday,3
2025-04-03 04:00:00,Block_A,20.58,Weekday,4
2025-04-03 05:00:00,Block_A,25.03,Weekday,5
2025-04-03 06:00:00,Block_A,29.98,Weekday,6
2025-04-03 07:00:00,Block_A,26.94,Weekday,7
2025-04-03 08:00:00,Block_A,29.7,Weekday,8
2025-04-03 09:00:00,Block_A,28.89,Weekday,9
2025-04-03 10:00:00,Block_A,29.3,Weekday,10
2025-04-03 11:00:00,Block_A,25.09,Weekday,11
2025-04-03 12:00:00,Block_A,21.49,Weekday,12
2025-04-03 13:00:00,Block_A,21.74,Weekday,13
2025-04-03 14:00:00,Block_A,21.86,Weekday,14
2025-04-03 15:00:00,Block_A,22.66,Weekday,15
2025-04-03 16:00:00,Block_A,21.82,Weekday,16
2025-04-03 17:00:00,Block_A,22.95,Weekday,17
2025-04-03 18:00:00,Block_A,27.5,Weekday,18
2025-04-03 19:00:00,Block_A,35.72,Weekday,19
2025-04-03 20:00:00,Block_A,33.28,Weekday,20
2025-04-03 21:00:00,Block_A,31.56,Weekday,21
2025-04-03 22:00:00,Block_A,28.89,Weekday,22
2025-04-03 23:00:00,Block_A,19.94,Weekday,23
2025-04-04 00:00:00,Block_A,23.07,Weekday,0
2025-04-04 01:00:00,Block_A,20.56,Weekday,1
2025-04-04 02:00:00,Block_A,19.83,Weekday,2
2025-04-04 03:00:00,Block_A,21.48,Weekday,3
2025-04-04 04:00:00,Block_A,23.65,Weekday,4
2025-04-04 05:00:00,Block_A,23.51,Weekday,5
2025-04-04 06:00:00,Block_A,30.23,Weekday,6
2025-04-04 07:00:00,Block_A,28.36,Weekday,7
2025-04-04 08:00:00,Block_A,29.09,Weekday,8
2025-04-04 09:00:00,Block_A,27.42,Weekday,9
2025-04-04 10:00:00,Block_A,29.6,Weekday,10
2025-04-04 11:00:00,Block_A,22.72,Weekday,11
2025-04-04 12:00:00,Block_A,21.03,Weekday,12
2025-04-04 13:00:00,Block_A,20.05,Weekday,13
2025-04-04 14:00:00,Block_A,21.42,Weekday,14
2025-04-04 15:00:00,Block_A,21.14,Weekday,15
2025-04-04 16:00:00,Block_A,22.71,Weekday,16
2025-04-04 17:00:00,Block_A,23.09,Weekday,17
2025-04-04 18:00:00,Block_A,31.36,Weekday,18
2025-04-04 19:00:00,Block_A,33.35,Weekday,19
2025-04-04 20:00:00,Block_A,29.44,Weekday,20
2025-04-04 21:00:00,Block_A,30.79,Weekday,21
2025-04-04 22:00:00,Block_A,28.95,Weekday,22
2025-04-04 23:00:00,Block_A,24.66,Weekday,23
2025-04-05 00:00:00,Block_A,23.47,Weekend,0
2025-04-05 01:00:00,Block_A,22.0,Weekend,1
2025-04-05 02:00:00,Block_A,23.62,Weekend,2
2025-04-05 03:00:00,Block_A,21.51,Weekend,3
2025-04-05 04:00:00,Block_A,20.58,Weekend,4
2025-04-05 05:00:00,Block_A,22.58,Weekend,5
2025-04-05 06:00:00,Block_A,24.96,Weekend,6
2025-04-05 07:00:00,Block_A,23.78,Weekend,7
2025-04-05 08:00:00,Block_A,27.59,Weekend,8
2025-04-05 09:00:00,Block_A,29.41,Weekend,9
2025-04-05 10:00:00,Block_A,25.61,Weekend,10
2025-04-05 11:00:00,Block_A,22.01,Weekend,11
2025-04-05 12:00:00,Block_A,23.69,Weekend,12
2025-04-05 13:00:00,Block_A,22.36,Weekend,13
2025-04-05 14:00:00,Block_A,20.16,Weekend,14
2025-04-05 15:00:00,Block_A,22.83,Weekend,15
2025-04-05 16:00:00,Block_A,24.54,Weekend,16
2025-04-05 17:00:00,Block_A,23.14,Weekend,17
2025-04-05 18:00:00,Block_A,28.47,Weekend,18
2025-04-05 19:00:00,Block_A,27.68,Weekend,19
2025-04-05 20:00:00,Block_A,31.63,Weekend,20
2025-04-05 21:00:00,Block_A,34.83,Weekend,21
2025-04-05 22:00:00,Block_A,33.96,Weekend,22
2025-04-05 23:00:00,Block_A,23.3,Weekend,23
2025-04-06 00:00:00,Block_A,21.7,Weekend,0
2025-04-06 01:00:00,Block_A,23.69,Weekend,1
2025-04-06 02:00:00,Block_A,24.63,Weekend,2
2025-04-06 03:00:00,Block_A,23.64,Weekend,3
2025-04-06 04:00:00,Block_A,21.2,Weekend,4
2025-04-06 05:00:00,Block_A,21.83,Weekend,5
2025-04-06 06:00:00,Block_A,30.99,Weekend,6
2025-04-06 07:00:00,Block_A,30.52,Weekend,7
2025-04-06 08:00:00,Block_A,27.08,Weekend,8
2025-04-06 09:00:00,Block_A,25.74,Weekend,9
2025-04-06 10:00:00,Block_A,29.18,Weekend,10
2025-04-06 11:00:00,Block_A,22.4,Weekend,11
2025-04-06 12:00:00,Block_A,20.99,Weekend,12
2025-04-06 13:00:00,Block_A,21.43,Weekend,13
2025-04-06 14:00:00,Block_A,21.53,Weekend,14
2025-04-06 15:00:00,Block_A,23.23,Weekend,15
2025-04-06 16:00:00,Block_A,24.25,Weekend,16
2025-04-06 17:00:00,Block_A,22.78,Weekend,17
2025-04-06 18:00:00,Block_A,31.07,Weekend,18
2025-04-06 19:00:00,Block_A,33.44,Weekend,19
2025-04-06 20:00:00,Block_A,32.79,Weekend,20
2025-04-06 21:00:00,Block_A,31.7,Weekend,21
2025-04-06 22:00:00,Block_A,27.88,Weekend,22
2025-04-06 23:00:00,Block_A,25.0,Weekend,23
2025-04-07 00:00:00,Block_A,23.15,Weekday,0
2025-04-07 01:00:00,Block_A,22.88,Weekday,1
2025-04-07 02:00:00,Block_A,21.78,Weekday,2
2025-04-07 03:00:00,Block_A,22.59,Weekday,3
2025-04-07 04:00:00,Block_A,20.04,Weekday,4
2025-04-07 05:00:00,Block_A,21.64,Weekday,5
2025-04-07 06:00:00,Block_A,29.11,Weekday,6
2025-04-07 07:00:00,Block_A,29.09,Weekday,7
2025-04-07 08:00:00,Block_A,27.76,Weekday,8
2025-04-07 09:00:00,Block_A,27.74,Weekday,9
2025-04-07 10:00:00,Block_A,27.55,Weekday,10
2025-04-07 11:00:00,Block_A,21.97,Weekday,11
2025-04-07 12:00:00,Block_A,25.52,Weekday,12
2025-04-07 13:00:00,Block_A,21.22,Weekday,13
2025-04-07 14:00:00,Block_A,19.82,Weekday,14
2025-04-07 15:00:00,Block_A,21.97,Weekday,15
2025-04-07 16:00:00,Block_A,22.59,Weekday,16
2025-04-07 17:00:00,Block_A,22.98,Weekday,17
2025-04-07 18:00:00,Block_A,33.46,Weekday,18
2025-04-07 19:00:00,Block_A,29.18,Weekday,19
2025-04-07 20:00:00,Block_A,29.99,Weekday,20
2025-04-07 21:00:00,Block_A,30.35,Weekday,21
2025-04-07 22:00:00,Block_A,33.46,Weekday,22
2025-04-07 23:00:00,Block_A,22.02,Weekday,23
2025-04-08 00:00:00,Block_A,21.71,Weekday,0
2025-04-08 01:00:00,Block_A,24.75,Weekday,1
2025-04-08 02:00:00,Block_A,23.17,Weekday,2
2025-04-08 03:00:00,Block_A,22.63,Weekday,3
2025-04-08 04:00:00,Block_A,21.99,Weekday,4
2025-04-08 05:00:00,Block_A,24.3,Weekday,5
2025-04-08 06:00:00,Block_A,25.55,Weekday,6
2025-04-08 07:00:00,Block_A,28.4,Weekday,7
2025-04-08 08:00:00,Block_A,25.36,Weekday,8
2025-04-08 09:00:00,Block_A,26.77,Weekday,9
2025-04-08 10:00:00,Block_A,30.99,Weekday,10
2025-04-08 11:00:00,Block_A,21.44,Weekday,11
2025-04-08 12:00:00,Block_A,23.58,Weekday,12
2025-04-08 13:00:00,Block_A,23.25,Weekday,13
2025-04-08 14:00:00,Block_A,24.45,Weekday,14
2025-04-08 15:00:00,Block_A,22.55,Weekday,15
2025-04-08 16:00:00,Block_A,21.61,Weekday,16
2025-04-08 17:00:00,Block_A,22.71,Weekday,17
2025-04-08 18:00:00,Block_A,32.26,Weekday,18
2025-04-08 19:00:00,Block_A,28.76,Weekday,19
2025-04-08 20:00:00,Block_A,32.31,Weekday,20
2025-04-08 21:00:00,Block_A,34.98,Weekday,21
2025-04-08 22:00:00,Block_A,30.31,Weekday,22
2025-04-08 23:00:00,Block_A,21.79,Weekday,23
2025-04-09 00:00:00,Block_A,24.18,Weekday,0
2025-04-09 01:00:00,Block_A,23.55,Weekday,1
2025-04-09 02:00:00,Block_A,20.89,Weekday,2
2025-04-09 03:00:00,Block_A,22.16,Weekday,3
2025-04-09 04:00:00,Block_A,22.97,Weekday,4
2025-04-09 05:00:00,Block_A,21.68,Weekday,5
2025-04-09 06:00:00,Block_A,25.7,Weekday,6
2025-04-09 07:00:00,Block_A,29.69,Weekday,7
2025-04-09 08:00:00,Block_A,25.41,Weekday,8
2025-04-09 09:00:00,Block_A,28.43,Weekday,9
2025-04-09 10:00:00,Block_A,25.43,Weekday,10
2025-04-09 11:00:00,Block_A,23.29,Weekday,11
2025-04-09 12:00:00,Block_A,21.79,Weekday,12
2025-04-09 13:00:00,Block_A,21.58,Weekday,13
2025-04-09 14:00:00,Block_A,22.64,Weekday,14
2025-04-09 15:00:00,Block_A,23.39,Weekday,15
2025-04-09 16:00:00,Block_A,25.18,Weekday,16
2025-04-09 17:00:00,Block_A,21.21,Weekday,17
2025-04-09 18:00:00,Block_A,30.99,Weekday,18
2025-04-09 19:00:00,Block_A,31.93,Weekday,19
2025-04-09 20:00:00,Block_A,34.22,Weekday,20
2025-04-09 21:00:00,Block_A,28.25,Weekday,21
2025-04-09 22:00:00,Block_A,29.08,Weekday,22
2025-04-09 23:00:00,Block_A,21.39,Weekday,23
2025-04-10 00:00:00,Block_A,22.63,Weekday,0
2025-04-10 01:00:00,Block_A,21.91,Weekday,1
2025-04-10 02:00:00,Block_A,23.41,Weekday,2
2025-04-10 03:00:00,Block_A,23.48,Weekday,3
2025-04-10 04:00:00,Block_A,23.42,Weekday,4
2025-04-10 05:00:00,Block_A,20.16,Weekday,5
2025-04-10 06:00:00,Block_A,28.51,Weekday,6
2025-04-10 07:00:00,Block_A,26.85,Weekday,7
2025-04-10 08:00:00,Block_A,28.93,Weekday,8
2025-04-10 09:00:00,Block_A,28.27,Weekday,9
2025-04-10 10:00:00,Block_A,28.16,Weekday,10
2025-04-10 11:00:00,Block_A,20.12,Weekday,11
2025-04-10 12:00:00,Block_A,21.9,Weekday,12
2025-04-10 13:00:00,Block_A,23.34,Weekday,13
2025-04-10 14:00:00,Block_A,23.46,Weekday,14
2025-04-10 15:00:00,Block_A,22.95,Weekday,15
2025-04-10 16:00:00,Block_A,21.85,Weekday,16
2025-04-10 17:00:00,Block_A,22.45,Weekday,17
2025-04-10 18:00:00,Block_A,28.37,Weekday,18
2025-04-10 19:00:00,Block_A,31.26,Weekday,19
2025-04-10 20:00:00,Block_A,35.19,Weekday,20
2025-04-10 21:00:00,Block_A,30.84,Weekday,21
2025-04-10 22:00:00,Block_A,32.04,Weekday,22
2025-04-10 23:00:00,Block_A,24.1,Weekday,23
2025-04-11 00:00:00,Block_A,20.83,Weekday,0
2025-04-11 01:00:00,Block_A,21.64,Weekday,1
2025-04-11 02:00:00,Block_A,24.18,Weekday,2
2025-04-11 03:00:00,Block_A,22.83,Weekday,3
2025-04-11 04:00:00,Block_A,23.12,Weekday,4
2025-04-11 05:00:00,Block_A,22.62,Weekday,5
2025-04-11 06:00:00,Block_A,27.5,Weekday,6
2025-04-11 07:00:00,Block_A,30.5,Weekday,7
2025-04-11 08:00:00,Block_A,23.64,Weekday,8
2025-04-11 09:00:00,Block_A,26.17,Weekday,9
2025-04-11 10:00:00,Block_A,29.14,Weekday,10
2025-04-11 11:00:00,Block_A,23.26,Weekday,11
2025-04-11 12:00:00,Block_A,21.73,Weekday,12
2025-04-11 13:00:00,Block_A,23.72,Weekday,13
2025-04-11 14:00:00,Block_A,23.63,Weekday,14
2025-04-11 15:00:00,Block_A,22.38,Weekday,15
2025-04-11 16:00:00,Block_A,21.79,Weekday,16
2025-04-11 17:00:00,Block_A,24.79,Weekday,17
2025-04-11 18:00:00,Block_A,35.53,Weekday,18
2025-04-11 19:00:00,Block_A,27.84,Weekday,19
2025-04-11 20:00:00,Block_A,30.12,Weekday,20
2025-04-11 21:00:00,Block_A,33.52,Weekday,21
2025-04-11 22:00:00,Block_A,29.69,Weekday,22
2025-04-11 23:00:00,Block_A,23.58,Weekday,23
2025-04-12 00:00:00,Block_A,21.92,Weekend,0
2025-04-12 01:00:00,Block_A,24.32,Weekend,1
2025-04-12 02:00:00,Block_A,21.14,Weekend,2
